100,0
200,0
300,0
400,20008
500,20014
600,20020
700,20014
800,20014
900,0
1000,40028
1100,20014
1200,20020
1300,20020
1400,20022
1500,40028
1600,40028
1700,39766
1800,20014
1900,20014
2000,40014
2100,40048
2200,40208
2300,19854
2400,19778
2500,59844
2600,19802
2700,19804
2800,40156
2900,19784
3000,19796
3100,59826
3200,40022
3300,19918
3400,40220
3500,100264
3600,79864
3700,40028
3800,80218
3900,60042
4000,80224
4100,80066
4200,100268
4300,99878
4400,20008
4500,80056
4600,100072
4700,100088
4800,100066
4900,80056
5000,80056
5100,100058
5200,100070
5300,140100
5400,40028
5500,120084
5600,100070
5700,100070
5800,140098
5900,140106
6000,80056
6100,120084
6200,100070
6300,140202
6400,100070
6500,140098
6600,160112
6700,120342
6800,120072
6900,120168
7000,60034
7100,120016
7200,119854
7300,80280
7400,80300
7500,100064
7600,100180
7700,100366
7800,140080
7900,140124
8000,199898
8100,100058
8200,140098
8300,120084
8400,200142
8500,120084
8600,180260
8700,180052
8800,160112
8900,120098
9000,100084
9100,120802
9200,140310
9300,160096
9400,100026
9500,160070
9600,180232
9700,160024
9800,140330
9900,180268
10000,180116
10100,140100
10200,100054
10300,160074
10400,160128
10500,140458
10600,140112
10700,200432
10800,180318
10900,180702
11000,140226
11100,220478
11200,140222
11300,220136
11400,179840
11500,180524
11600,180102
11700,180114
11800,240408
11900,180526
12000,220130
12100,120094
12200,199952
12300,300218
12400,100070
12500,160112
12600,320226
12700,220162
12800,140100
12900,180128
13000,320228
13100,220136
13200,180140
13300,260444
13400,260618
13500,220154
13600,280072
13700,260184
13800,180340
13900,200648
14000,200372
14100,200406
14200,260406
14300,220322
14400,240442
14500,200158
14600,220172
14700,219744
14800,200450
14900,200154
15000,239944
15100,240872
15200,200058
15300,260418
15400,220440
15500,220496
15600,280120
15700,220078
15800,200172
15900,279876
16000,240384
16100,220488
16200,260564
16300,260090
16400,240208
16500,220214
16600,260280
16700,220482
16800,260280
16900,280208
17000,240454
17100,240526
17200,259902
17300,280526
17400,320174
17500,239864
17600,279884
17700,320480
17800,240402
17900,300318
18000,300432
18100,280122
