10,0
20,0
30,19796
40,0
50,20006
60,20016
70,20006
80,20014
90,40022
100,40036
110,40028
120,80050
130,80056
140,80058
150,100070
160,80062
170,140106
180,140100
190,120078
200,180128
210,180126
220,200142
230,240170
240,220150
250,220208
260,240170
270,300212
280,320226
290,360254
300,380270
310,380268
320,420296
330,420304
340,480334
350,500354
360,560402
370,560396
380,580404
390,620438
400,660474
410,640446
420,740524
430,700372
440,780558
450,840588
460,880622
470,960686
480,1.02072e+006
490,1.08076e+006
500,1.12079e+006
510,1.18083e+006
520,1.22119e+006
530,1.26056e+006
540,1.26089e+006
550,1.32118e+006
560,1.30102e+006
570,1.36085e+006
580,1.40109e+006
590,1.56107e+006
600,1.58082e+006
610,1.68118e+006
620,1.72133e+006
630,1.72118e+006
640,1.78125e+006
650,1.86131e+006
660,1.92135e+006
670,1.88133e+006
680,1.96139e+006
690,2.12152e+006
700,2.16189e+006
710,2.1813e+006
720,2.32142e+006
730,2.20187e+006
740,2.40174e+006
750,2.40169e+006
760,2.4217e+006
770,2.40159e+006
780,2.6019e+006
790,2.62186e+006
800,2.70192e+006
810,2.76197e+006
820,2.78194e+006
830,3.02204e+006
840,3.06216e+006
850,3.06227e+006
860,3.02212e+006
870,3.16215e+006
880,3.28239e+006
890,3.2622e+006
900,3.50214e+006
910,3.60282e+006
920,3.62255e+006
930,3.6627e+006
940,3.70253e+006
950,3.74289e+006
960,3.94276e+006
970,4.16322e+006
980,4.02289e+006
990,4.10255e+006
1000,4.32361e+006
1010,4.28258e+006
1020,4.32304e+006
1030,4.42302e+006
1040,4.46305e+006
1050,4.56353e+006
1060,4.74303e+006
1070,4.72332e+006
1080,5.22399e+006
1090,5.26344e+006
1100,5.22402e+006
1110,5.30367e+006
1120,5.26371e+006
1130,5.36379e+006
1140,5.62398e+006
1150,5.56394e+006
1160,5.58371e+006
1170,5.68435e+006
1180,5.88418e+006
1190,5.92409e+006
1200,6.004e+006
1210,6.18461e+006
1220,6.2645e+006
1230,6.4246e+006
1240,6.64454e+006
1250,6.6447e+006
1260,6.74469e+006
1270,6.78454e+006
1280,7.34522e+006
1290,7.24531e+006
1300,6.98522e+006
1310,7.16466e+006
1320,7.22543e+006
1330,7.24513e+006
1340,7.52531e+006
1350,7.60523e+006
1360,7.80532e+006
1370,7.92595e+006
1380,8.30553e+006
1390,8.60627e+006
1400,8.70635e+006
1410,8.88625e+006
1420,8.54637e+006
1430,8.66613e+006
1440,9.20619e+006
1450,8.96632e+006
1460,9.00672e+006
1470,8.7662e+006
1480,9.34663e+006
1490,9.28647e+006
1500,9.90674e+006
1510,9.82693e+006
1520,9.96726e+006
1530,9.90709e+006
1540,1.02469e+007
1550,1.01071e+007
1560,1.04076e+007
1570,1.04875e+007
1580,1.11077e+007
1590,1.14482e+007
1600,1.10676e+007
1610,1.18084e+007
1620,1.07676e+007
1630,1.07475e+007
1640,1.13081e+007
1650,1.14281e+007
1660,1.16282e+007
