10,922
10,962
10,932
10,474
20,784
30,1502
40,2038
50,2254
60,2368
70,3636
80,3358
90,4608
100,4392
110,7928
120,9126
130,9254
140,11196
150,10512
160,9950
170,10158
180,21578
190,15386
200,15436
210,23492
220,18462
230,13910
240,16984
250,30522
260,16434
270,20942
280,23562
290,30268
300,19096
310,33166
320,24574
330,35450
340,28248
350,45496
360,44644
370,45466
380,43736
390,32716
400,30324
410,45028
420,56168
430,40254
440,44620
450,49916
460,40556
470,40546
480,36528
490,62530
500,40058
510,45920
520,68700
530,47420
540,64032
550,49828
560,62914
570,48648
580,59912
590,54970
600,65180
610,54866
620,69508
630,57812
640,86398
650,82588
660,71402
670,75870
680,71582
690,119832
700,95974
710,151586
720,146838
730,118208
740,118954
750,116878
760,99764
770,137076
780,193692
790,88824
800,108818
810,179202
820,171902
830,143938
840,125878
850,155056
860,100010
870,129502
880,125886
890,129376
900,135786
910,157070
920,121996
930,142268
940,151864
950,142806
960,150150
970,109522
980,121510
990,187706
1000,137486
1010,227728
1020,174900
1030,216722
1040,172856
1050,157992
1060,224318
1070,171230
1080,160378
1090,122464
1100,199536
1110,157112
1120,237818
1130,176070
1140,218406
1150,216392
1160,194612
1170,182862
1180,156122
1190,164520
1200,255716
1210,179320
1220,208526
1230,191992
1240,247480
1250,182862
1260,218324
1270,294940
1280,440880
1290,163506
1300,356606
1310,224900
1320,218274
1330,209726
1340,276878
1350,247450
1360,318430
1370,316378
1380,400156
1390,341486
1400,202710
1410,327414
1420,428858
1430,228968
1440,290318
1450,238416
1460,434990
1470,312730
1480,340128
1490,353242
1500,333584
1510,482286
1520,245928
1530,263308
1540,322046
1550,315504
1560,341176
1570,274000
1580,211838
1590,387020
1600,415706
1610,454622
1620,589580
1630,424700
1640,300440
1650,343458
1660,639608
1670,415838
1680,406562
1690,447130
1700,393730
1710,431230
1720,483520
1730,586830
1740,324820
1750,592896
1760,412582
1770,399442
1780,794546
1790,366316
1800,562004
1810,300692
1820,358788
1830,355928
1840,735936
1850,412808
1860,504714
1870,554372
1880,403618
1890,520624
1900,416956
1910,525280
1920,580346
1930,391184
1940,462340
1950,425634
1960,567880
1970,728884
1980,682256
1990,443174
2000,507706
2010,614326
2020,525086
2030,692514
2040,1.29007e+06
2050,567216
2060,523520
2070,420026
2080,536020
2090,664876
2100,509450
2110,362410
2120,691806
2130,864444
2140,769526
2150,367530
2160,733918
2170,1.1581e+06
2180,725520
2190,790078
2200,634534
2210,850022
2220,541604
2230,391244
2240,729586
2250,813426
2260,496346
2270,497952
2280,561516
2290,449430
2300,672150
2310,688462
2320,644928
2330,669566
2340,817748
2350,499948
2360,807126
2370,835990
2380,860868
2390,838608
2400,488300
2410,532010
2420,713642
2430,871422
2440,777512
2450,656492
2460,1.09341e+06
2470,664080
2480,584502
2490,523762
2500,1.28253e+06
2510,524150
2520,648924
2530,1.17954e+06
2540,1.06001e+06
2550,705226
2560,881602
2570,1.15689e+06
2580,710116
2590,969570
2600,893620
2610,955196
2620,1.14376e+06
2630,1.08433e+06
2640,1.08255e+06
2650,656866
2660,1.21694e+06
2670,1.2331e+06
2680,1.22374e+06
2690,751250
2700,1.04211e+06
2710,896340
2720,708682
2730,1.38771e+06
2740,809896
2750,1.07291e+06
2760,1.47412e+06
2770,1.13791e+06
2780,644130
2790,1.00877e+06
2800,727362
2810,1.34612e+06
2820,1.6574e+06
2830,810790
2840,697398
2850,1.2493e+06
2860,1.30659e+06
2870,1.36496e+06
2880,1.39914e+06
2890,1.17849e+06
2900,878396
2910,1.27089e+06
2920,1.47524e+06
2930,893264
2940,1.61437e+06
2950,959928
2960,1.35401e+06
2970,1.7441e+06
2980,1.42324e+06
2990,2.49235e+06
3000,1.6184e+06
3010,1.45889e+06
3020,1.09838e+06
3030,1.28999e+06
3040,1.63989e+06
3050,870398
3060,1.17983e+06
3070,1.43313e+06
3080,2.07126e+06
3090,1.77637e+06
3100,1.47389e+06
3110,892956
3120,1.64489e+06
3130,1.19008e+06
3140,2.33303e+06
3150,1.10806e+06
3160,1.36438e+06
3170,1.35843e+06
3180,1.12723e+06
3190,1.61567e+06
3200,732060
3210,1.32609e+06
3220,1.9171e+06
3230,1.22357e+06
3240,1.73067e+06
3250,1.78164e+06
3260,1.31682e+06
3270,1.74616e+06
3280,1.10056e+06
3290,1.54294e+06
3300,1.4599e+06
3310,932810
3320,1.11453e+06
3330,1.24994e+06
3340,902376
3350,1.36411e+06
3360,1.2863e+06
3370,1.75765e+06
3380,1.82006e+06
3390,1.97921e+06
3400,1.73511e+06
3410,1.96841e+06
3420,1.03139e+06
3430,963082
3440,1.27793e+06
3450,1.10356e+06
3460,1.22194e+06
3470,853810
3480,1.11252e+06
3490,2.04401e+06
3500,2.30201e+06
