10,2210
20,630
30,716
40,1598
50,1322
60,2650
70,2536
80,2394
90,2650
100,1998
110,2630
120,2324
130,2656
140,2694
150,2490
160,2582
170,2622
180,2872
190,2820
200,2646
210,2654
220,2686
230,2950
240,3204
250,3496
260,3180
270,3156
280,3664
290,3576
300,3558
310,3648
320,3660
330,3774
340,3960
350,4158
360,4952
370,4966
380,5036
390,4906
400,4796
410,5266
420,5284
430,5220
440,5060
450,5136
460,5712
470,5560
480,5508
490,6040
500,7966
510,8182
520,7086
530,8238
540,6746
550,8522
560,7508
570,8908
580,10996
590,8504
600,8592
610,8260
620,9310
630,8160
640,7482
650,7498
660,8154
670,9324
680,7964
690,7486
700,8298
710,10616
720,11160
730,10034
740,9664
750,9608
760,10946
770,10370
780,10546
790,11172
800,13274
810,12526
820,11058
830,11804
840,12958
850,10874
860,11430
870,11294
880,11250
890,9612
900,9480
910,11574
920,11426
930,11574
940,10612
950,10974
960,11770
970,11698
980,11990
990,14946
1000,12086
1010,12448
1020,13070
1030,12090
1040,11350
1050,11890
1060,15320
1070,12918
1080,12714
1090,11938
1100,13776
1110,15942
1120,15720
1130,15542
1140,15758
1150,25338
1160,29054
1170,23620
1180,18926
1190,15124
1200,15368
1210,16120
1220,18668
1230,20886
1240,16668
1250,16888
1260,16582
1270,17200
1280,16536
1290,15880
1300,16018
1310,17002
1320,20140
1330,20044
1340,17212
1350,27152
1360,20802
1370,17398
1380,17186
1390,16772
1400,16506
1410,17796
1420,17636
1430,17810
1440,16814
1450,16798
1460,18636
1470,18440
1480,19018
1490,17136
1500,16960
1510,20984
1520,22830
1530,25306
1540,22022
1550,17630
1560,18826
1570,20714
1580,18806
1590,22802
1600,21960
1610,24048
1620,19928
1630,19350
1640,17830
1650,18060
1660,19384
1670,22530
1680,20026
1690,20608
1700,19314
1710,22516
1720,19976
1730,21260
1740,19616
1750,23672
1760,25052
1770,25010
1780,25166
1790,22566
1800,23708
1810,24910
1820,25910
1830,24462
1840,23654
1850,22850
1860,26520
1870,25524
1880,26766
1890,24090
1900,23040
1910,25946
1920,25612
1930,25906
1940,24472
1950,23188
1960,26464
1970,25480
1980,26194
1990,24254
2000,23508
2010,26442
2020,25790
2030,26652
2040,24434
2050,23962
2060,27252
2070,28570
2080,36314
2090,33960
2100,33718
2110,36560
2120,33094
2130,28372
2140,24870
2150,24582
2160,29848
2170,33522
2180,27930
2190,25038
2200,32974
2210,39420
2220,38584
2230,39014
2240,26128
2250,25996
2260,27386
2270,27894
2280,27786
2290,25126
2300,25806
2310,33616
2320,35126
2330,29552
2340,26634
2350,26252
2360,28486
2370,34328
2380,29084
2390,25730
2400,33378
2410,40302
2420,28478
2430,28652
2440,26276
2450,33340
2460,37250
2470,36434
2480,29116
2490,26296
2500,26862
2510,36020
2520,30770
2530,28998
2540,27280
2550,32432
2560,41540
2570,42218
2580,34228
2590,32712
2600,40352
2610,41916
2620,35676
2630,34716
2640,40304
2650,40680
2660,39586
2670,35450
2680,35462
2690,32828
2700,32340
2710,35498
2720,35968
2730,35982
2740,33794
2750,32548
2760,44090
2770,41046
2780,35502
2790,33174
2800,33210
2810,35762
2820,35788
2830,36222
2840,33274
2850,33772
2860,36002
2870,47472
2880,36366
2890,34036
2900,34482
2910,44876
2920,46728
2930,40228
2940,36486
2950,45888
2960,40650
2970,37014
2980,37234
2990,34658
3000,34824
3010,37608
3020,37448
3030,38314
3040,34466
3050,35464
3060,38340
3070,40104
3080,39178
3090,35520
3100,34912
3110,39438
3120,40896
3130,49238
3140,38026
3150,42020
3160,42000
3170,52464
3180,40336
3190,38642
3200,42414
3210,40464
3220,41144
3230,39826
3240,35744
3250,36646
3260,41536
3270,41246
3280,41262
3290,38962
3300,41798
3310,48992
3320,46298
3330,40436
3340,44004
3350,36666
3360,39798
3370,39844
3380,40058
3390,36158
3400,36292
3410,41644
3420,47688
3430,42676
3440,38226
3450,41262
3460,44780
3470,40930
3480,40990
3490,38422
3500,37484
3510,41558
3520,41184
3530,41580
3540,37854
3550,38608
3560,41692
3570,41644
3580,42162
3590,45740
3600,46092
3610,48664
3620,48492
3630,48680
3640,54046
3650,51238
3660,50134
3670,50866
3680,51604
3690,47058
3700,45688
3710,49538
3720,49628
3730,50326
3740,50624
3750,46058
3760,49154
3770,59192
3780,50800
3790,47048
3800,46836
3810,50456
3820,53100
3830,54824
3840,48284
3850,46828
3860,52764
3870,57810
3880,49652
3890,46384
3900,46390
3910,55346
3920,51474
3930,57236
3940,48262
3950,47590
3960,55774
3970,52232
3980,51898
3990,53440
4000,59842
4010,52712
4020,51388
4030,51186
4040,47628
4050,47642
4060,51690
4070,51460
4080,53762
4090,51764
4100,48776
4110,55696
4120,65574
4130,51936
4140,49238
4150,48974
4160,53282
4170,53262
4180,53698
4190,49168
4200,48888
4210,68026
4220,54316
4230,54122
4240,51156
4250,49600
4260,55258
4270,54088
4280,68410
4290,50686
4300,50508
4310,54744
4320,55208
4330,53628
4340,63894
4350,63836
4360,58692
4370,56298
4380,54126
4390,51920
4400,50566
4410,54330
4420,54632
4430,59258
4440,50952
4450,50000
4460,56084
4470,55746
4480,54500
4490,55848
4500,52040
4510,55034
4520,61786
4530,57240
4540,52322
4550,52654
4560,56952
4570,57224
4580,55362
4590,51548
4600,56504
4610,56336
4620,57434
4630,60104
4640,53768
4650,52734
4660,58238
4670,57728
4680,57696
4690,53304
4700,52198
4710,58196
4720,59708
4730,57478
4740,53466
4750,58358
4760,64016
4770,58756
4780,57930
4790,52758
4800,53270
4810,63002
4820,58934
4830,57154
4840,58246
4850,53844
4860,59500
4870,58620
4880,57860
4890,58842
4900,65442
4910,64526
4920,64010
4930,58666
4940,54424
4950,53400
4960,58214
4970,57790
4980,60080
4990,55292
5000,55482
5010,59832
5020,61398
5030,65452
5040,63766
5050,71932
5060,69608
5070,71564
5080,70464
5090,65882
5100,65902
5110,69846
5120,85868
5130,70298
5140,64496
5150,65050
5160,69946
5170,75298
5180,69456
5190,65244
5200,64548
5210,70046
5220,70520
5230,70018
5240,69202
5250,67030
5260,70842
5270,71234
5280,70942
5290,65184
5300,66066
5310,74630
5320,72878
5330,72342
5340,71698
5350,65590
5360,72892
5370,70830
5380,71348
5390,66194
5400,66770
5410,72176
5420,71198
5430,75210
5440,68712
5450,66660
5460,73026
5470,72660
5480,78124
5490,73190
5500,67190
5510,72380
5520,72240
5530,72354
5540,67846
5550,71048
5560,73770
5570,72870
5580,72734
5590,68046
5600,67108
5610,72514
5620,74954
5630,75034
5640,69020
5650,71402
5660,73986
5670,73804
5680,75004
5690,71808
5700,68578
5710,76862
5720,75506
5730,74044
5740,69830
5750,69256
5760,75120
5770,75472
5780,75428
5790,69332
5800,70100
5810,75194
5820,75856
5830,76154
5840,69856
5850,70474
5860,75886
5870,76852
5880,76448
5890,122428
5900,105950
5910,104396
5920,79442
5930,75016
5940,73050
5950,76598
5960,78968
5970,85406
5980,78132
5990,71862
6000,72134
6010,89098
6020,77742
6030,89106
6040,71076
6050,80818
6060,80294
6070,79288
6080,83578
6090,73416
6100,79578
6110,76912
6120,79558
6130,78048
6140,71864
6150,72682
6160,78936
6170,79870
6180,82248
6190,74086
6200,74444
6210,78164
6220,81590
6230,79486
6240,74122
6250,74276
6260,86890
6270,82606
6280,81500
6290,75334
6300,75518
6310,80962
6320,79796
6330,79262
6340,74212
6350,73220
6360,84980
6370,86552
6380,84974
6390,73872
6400,77066
6410,81478
6420,80406
6430,81234
6440,74712
6450,74414
6460,81766
6470,81216
6480,81096
6490,74420
6500,74426
6510,84294
6520,83798
6530,79882
6540,74268
6550,75108
6560,81824
6570,82352
6580,83554
6590,76356
6600,76836
6610,82946
6620,84660
6630,82684
6640,76070
6650,76366
6660,83278
6670,82448
6680,82546
6690,76620
6700,80928
6710,95578
6720,82190
6730,89874
6740,85812
6750,76520
6760,83448
6770,83528
6780,83724
6790,76702
6800,76082
6810,83150
6820,82206
6830,82782
6840,77204
6850,75660
6860,83720
6870,82708
6880,90578
6890,77088
6900,76410
6910,83168
6920,84606
6930,84000
6940,77242
6950,77218
6960,91630
6970,86924
6980,85472
6990,76054
7000,78476
7010,89060
7020,85214
7030,84924
7040,76658
7050,76440
7060,84514
7070,84436
7080,83714
7090,89368
7100,91440
7110,97678
7120,99340
7130,100046
7140,94952
7150,92408
7160,99060
7170,98862
7180,98386
7190,91710
7200,95464
7210,102408
7220,100770
7230,108634
7240,91052
7250,92134
7260,103072
7270,104594
7280,112136
7290,93662
7300,93068
7310,101060
7320,100824
7330,101428
7340,104502
7350,99980
7360,103988
7370,103108
7380,104672
7390,95578
7400,97362
7410,102938
7420,105904
7430,104244
7440,96968
7450,105404
7460,101494
7470,100146
7480,106102
7490,93596
7500,92738
7510,100960
7520,101298
7530,101654
7540,92538
7550,92952
7560,100306
7570,107250
7580,102424
7590,95144
7600,99142
7610,104070
7620,103560
7630,102268
7640,101362
7650,95472
7660,103694
7670,106710
7680,102028
7690,94794
7700,94564
7710,101100
7720,100558
7730,101164
7740,95518
7750,95462
7760,103318
7770,104284
7780,103132
7790,97846
7800,96492
7810,102244
7820,108498
7830,104534
7840,105794
7850,97070
7860,102126
7870,109196
7880,107862
7890,97038
7900,96628
7910,104722
7920,103766
7930,104520
7940,97578
7950,100666
7960,104576
7970,105344
7980,104910
7990,97894
8000,97904
8010,105116
8020,106278
8030,106274
8040,98002
8050,102998
8060,107198
8070,112420
8080,109154
8090,97876
8100,106804
8110,106832
8120,107476
8130,106576
8140,97952
8150,98674
8160,106742
8170,106062
8180,105956
8190,102538
8200,100170
8210,105590
8220,106238
8230,106672
8240,105568
8250,103574
8260,109134
8270,109828
8280,108916
8290,101248
8300,102930
8310,107016
8320,106452
8330,112564
8340,101436
8350,104840
8360,110270
8370,108416
8380,112010
8390,100902
8400,100340
8410,115274
8420,107480
8430,108846
8440,99828
8450,100526
8460,111536
8470,108180
8480,108316
8490,101242
8500,103294
8510,108538
8520,108502
8530,109330
8540,101204
8550,101448
8560,109204
8570,108508
8580,109956
8590,101118
8600,106664
8610,110902
8620,112114
8630,110860
8640,107408
8650,103026
8660,111954
8670,112928
8680,110566
8690,116858
8700,105582
8710,110694
8720,110684
8730,113968
8740,104566
8750,103358
8760,111674
8770,112188
8780,125380
8790,118386
8800,103604
8810,113474
8820,124882
8830,111746
8840,107270
8850,110178
8860,115198
8870,125118
8880,123354
8890,111274
8900,108528
8910,114810
8920,116706
8930,128144
8940,109212
8950,108086
8960,114316
8970,113244
8980,113184
8990,106342
9000,106610
9010,113238
9020,114218
9030,113534
9040,106774
9050,106694
9060,114972
9070,117202
9080,133872
9090,111046
9100,107012
9110,115692
9120,123396
9130,121762
9140,109534
9150,106852
9160,113066
9170,114394
9180,115082
9190,107366
9200,109212
9210,118228
9220,122076
9230,120394
9240,109594
9250,112642
9260,114648
9270,119210
9280,122110
9290,112390
9300,108840
9310,123210
9320,116798
9330,116332
9340,115050
9350,107702
9360,116332
9370,116306
9380,116250
9390,114226
9400,108084
9410,116224
9420,118154
9430,116158
9440,107214
9450,114224
9460,122794
9470,120244
9480,119416
9490,112208
9500,115884
9510,116164
9520,117378
9530,122906
9540,111146
9550,110038
9560,116690
9570,116584
9580,116488
9590,108582
9600,123088
9610,117650
9620,118136
9630,117636
9640,110732
9650,107906
9660,118982
9670,117706
9680,119238
9690,110532
9700,110970
9710,118248
9720,117272
9730,118202
9740,110252
9750,109740
9760,117120
9770,115906
9780,118032
9790,111110
9800,110194
9810,116846
9820,119340
9830,119762
9840,110560
9850,111164
9860,118568
9870,119834
9880,119118
9890,114242
9900,112930
9910,119838
9920,120612
9930,128104
9940,112626
9950,127596
9960,140382
9970,142176
9980,140380
9990,132576
10000,131418
