10,2678
20,1170
30,1004
40,1430
50,1126
60,1520
70,1572
80,1346
90,1630
100,1316
110,1524
120,1418
130,2014
140,1824
150,1712
160,1472
170,1552
180,1896
190,1914
200,1718
210,1788
220,1914
230,2060
240,2180
250,2072
260,2140
270,2854
280,2990
290,3056
300,3216
310,3332
320,3144
330,2780
340,2612
350,2722
360,2762
370,2828
380,2860
390,3040
400,3032
410,3116
420,3096
430,3282
440,3266
450,3380
460,3428
470,3414
480,3470
490,3644
500,3718
510,4084
520,4034
530,3984
540,4124
550,4236
560,4046
570,4068
580,4158
590,4206
600,4232
610,4984
620,6262
630,5556
640,5006
650,4680
660,4672
670,4976
680,4850
690,4860
700,4846
710,5030
720,4940
730,5010
740,5296
750,5156
760,5362
770,5304
780,5570
790,5502
800,5648
810,5706
820,5776
830,5718
840,6088
850,6008
860,6308
870,5996
880,6004
890,6056
900,6102
910,6524
920,6174
930,6324
940,6718
950,6612
960,6806
970,6578
980,6580
990,6630
1000,7432
1010,6878
1020,6908
1030,6908
1040,7220
1050,7448
1060,7046
1070,7084
1080,7604
1090,7442
1100,7536
1110,7350
1120,7824
1130,8210
1140,7948
1150,7896
1160,8072
1170,7744
1180,8112
1190,8190
1200,9020
1210,8830
1220,7960
1230,8492
1240,8688
1250,9040
1260,9334
1270,8418
1280,9142
1290,8856
1300,10570
1310,10416
1320,10254
1330,9526
1340,10180
1350,9958
1360,9196
1370,9244
1380,9426
1390,9408
1400,9544
1410,9466
1420,9924
1430,11656
1440,12868
1450,10924
1460,9746
1470,9640
1480,9620
1490,10044
1500,10160
1510,10158
1520,10012
1530,10344
1540,10314
1550,11126
1560,10538
1570,10178
1580,10358
1590,11318
1600,10686
1610,10784
1620,11974
1630,10622
1640,10818
1650,10730
1660,11460
1670,12688
1680,11048
1690,11078
1700,11272
1710,11622
1720,11570
1730,11174
1740,11312
1750,12088
1760,11358
1770,11390
1780,12592
1790,11570
1800,12280
1810,12438
1820,12466
1830,12618
1840,12692
1850,12270
1860,12692
1870,12888
1880,13604
1890,12772
1900,12930
1910,12632
1920,13818
1930,13662
1940,13672
1950,12916
1960,12694
1970,13468
1980,12716
1990,13192
2000,12696
2010,13426
2020,12830
2030,13222
2040,15642
2050,16030
2060,15374
2070,14346
2080,14552
2090,15844
2100,14160
2110,16002
2120,14570
2130,14732
2140,13966
2150,14086
2160,16352
2170,17706
2180,17112
2190,14224
2200,15152
2210,14488
2220,14228
2230,19888
2240,18456
2250,15958
2260,15144
2270,20260
2280,18600
2290,18936
2300,20004
2310,15908
2320,15038
2330,15138
2340,15812
2350,16322
2360,16736
2370,16060
2380,15984
2390,15570
2400,17996
2410,18272
2420,16312
2430,16884
2440,16396
2450,16534
2460,16934
2470,16212
2480,17070
2490,16950
2500,19028
2510,18430
2520,17604
2530,17386
2540,17838
2550,20330
2560,22456
2570,19584
2580,18180
2590,18772
2600,21762
2610,18476
2620,18492
2630,20470
2640,17740
2650,17928
2660,18252
2670,17828
2680,18972
2690,17952
2700,20548
2710,21208
2720,18356
2730,20882
2740,20204
2750,18110
2760,18780
2770,18828
2780,18120
2790,23020
2800,22566
2810,18856
2820,21754
2830,21292
